cycle_or_t,note_name,t_values,chord_label,Chord Label,Cycle number,Note Name,Period at Cycle number,Method evaluation,Method Focus,Ratio,delta_t,T_sub,min_t_value,max_t_value,min_cycle_for_t_sub,periods_considered,max_cycle_for_t_sub,subharmonic_method,clean_subharmonic_method
6,C4,0.0267557950308,Cdim,Cdim,6,C4,0.0267557950308,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0496046546472252,0.001314460570551,0.0264987344413363,0.025712973861329,0.02702743443188,6.0,14.0,9.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
6,C4,0.0267557950308,Cdim,Cdim,6,C4,0.0267557950308,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0496046546472252,0.001314460570551,0.0264987344413363,0.025712973861329,0.02702743443188,6.0,15.0,9.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
7,C4,0.0305780514637714,Cdim,Cdim,7,C4,0.0305780514637714,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0555034411883057,0.0016509558697763,0.0297451083109448,0.0289270955939951,0.0305780514637714,7.0,14.0,10.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
8,C4,0.0344003078967428,Cdim,Cdim,8,C4,0.0344003078967428,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,14.0,12.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
8,C4,0.0344003078967428,Cdim,Cdim,8,C4,0.0344003078967428,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,15.0,12.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
8,C4,0.0344003078967428,Cdim,Cdim,8,C4,0.0344003078967428,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,15.0,12.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
8,C4,0.0344003078967428,Cdim,Cdim,8,C4,0.0344003078967428,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,14.0,12.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
8,C4,0.0344003078967428,Cdim,Cdim,8,C4,0.0344003078967428,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,15.0,12.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
8,C4,0.0344003078967428,Cdim,Cdim,8,C4,0.0344003078967428,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,14.0,12.0,Smallest_ratio_and_choose_top_3_ratio,Method I
8,C4,0.0344003078967428,Cdim,Cdim,8,C4,0.0344003078967428,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,15.0,12.0,Smallest_ratio_and_choose_top_3_ratio,Method I
9,C4,0.0382225643297143,Cdim,Cdim,9,C4,0.0382225643297143,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,14.0,13.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
9,C4,0.0382225643297143,Cdim,Cdim,9,C4,0.0382225643297143,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,15.0,13.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
9,C4,0.0382225643297143,Cdim,Cdim,9,C4,0.0382225643297143,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,14.0,13.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
9,C4,0.0382225643297143,Cdim,Cdim,9,C4,0.0382225643297143,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,15.0,13.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
9,C4,0.0382225643297143,Cdim,Cdim,9,C4,0.0382225643297143,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,14.0,13.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
9,C4,0.0382225643297143,Cdim,Cdim,9,C4,0.0382225643297143,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,15.0,13.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
9,C4,0.0382225643297143,Cdim,Cdim,9,C4,0.0382225643297143,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,14.0,13.0,Smallest_ratio_and_choose_top_3_ratio,Method I
9,C4,0.0382225643297143,Cdim,Cdim,9,C4,0.0382225643297143,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,15.0,13.0,Smallest_ratio_and_choose_top_3_ratio,Method I
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,14.0,0.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,15.0,0.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.528385047872361,0.0021913651537098,0.0041472883506711,0.0032141217326661,0.005405486886376,0.0,14.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.528385047872361,0.0021913651537098,0.0041472883506711,0.0032141217326661,0.005405486886376,0.0,15.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.528385047872361,0.0021913651537098,0.0041472883506711,0.0032141217326661,0.005405486886376,0.0,14.0,1.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.528385047872361,0.0021913651537098,0.0041472883506711,0.0032141217326661,0.005405486886376,0.0,15.0,1.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
0,D#4,0.0032141217326661,Cdim,Cdim,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,D#4,0.0064282434653322,Cdim,Cdim,1,D#4,0.0064282434653322,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3448502959760546,0.0022390259795668,0.006492747739217,0.005405486886376,0.0076445128659428,1.0,14.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
1,D#4,0.0064282434653322,Cdim,Cdim,1,D#4,0.0064282434653322,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3448502959760546,0.0022390259795668,0.006492747739217,0.005405486886376,0.0076445128659428,1.0,15.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
1,D#4,0.0064282434653322,Cdim,Cdim,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.2272198558954729,0.0016799868642317,0.0073936622202797,0.0064282434653322,0.008108230329564,1.0,14.0,2.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
1,D#4,0.0064282434653322,Cdim,Cdim,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.2272198558954729,0.0016799868642317,0.0073936622202797,0.0064282434653322,0.008108230329564,1.0,15.0,2.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
1,D#4,0.0064282434653322,Cdim,Cdim,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.2272198558954729,0.0016799868642317,0.0073936622202797,0.0064282434653322,0.008108230329564,1.0,14.0,2.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,D#4,0.0064282434653322,Cdim,Cdim,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3448502959760546,0.0022390259795668,0.006492747739217,0.005405486886376,0.0076445128659428,1.0,14.0,1.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,D#4,0.0064282434653322,Cdim,Cdim,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.2272198558954729,0.0016799868642317,0.0073936622202797,0.0064282434653322,0.008108230329564,1.0,15.0,2.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,D#4,0.0064282434653322,Cdim,Cdim,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3448502959760546,0.0022390259795668,0.006492747739217,0.005405486886376,0.0076445128659428,1.0,15.0,1.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
4,D#4,0.0160706086633306,Cdim,Cdim,4,D#4,0.0160706086633306,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0584811506398068,0.0009274349272422,0.0158586983514481,0.0152890257318857,0.016216460659128,3.0,14.0,5.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
4,D#4,0.0160706086633306,Cdim,Cdim,4,D#4,0.0160706086633306,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0584811506398068,0.0009274349272422,0.0158586983514481,0.0152890257318857,0.016216460659128,3.0,15.0,5.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
4,D#4,0.0160706086633306,Cdim,Cdim,4,D#4,0.0160706086633306,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0584811506398068,0.0009274349272422,0.0158586983514481,0.0152890257318857,0.016216460659128,3.0,14.0,5.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
4,D#4,0.0160706086633306,Cdim,Cdim,4,D#4,0.0160706086633306,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0584811506398068,0.0009274349272422,0.0158586983514481,0.0152890257318857,0.016216460659128,3.0,15.0,5.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,14.0,6.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,15.0,6.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,14.0,6.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,15.0,6.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,14.0,6.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,15.0,6.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,14.0,6.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,15.0,6.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,14.0,6.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,15.0,6.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,14.0,6.0,Smallest_ratio_and_choose_top_3_ratio,Method I
5,D#4,0.0192847303959967,Cdim,Cdim,5,D#4,0.0192847303959967,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0191324214560082,0.0003655262936807,0.0191050722210566,0.018919204102316,0.0192847303959967,4.0,15.0,6.0,Smallest_ratio_and_choose_top_3_ratio,Method I
7,D#4,0.025712973861329,Cdim,Cdim,7,D#4,0.025712973861329,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0496046546472252,0.001314460570551,0.0264987344413363,0.025712973861329,0.02702743443188,6.0,14.0,9.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
7,D#4,0.025712973861329,Cdim,Cdim,7,D#4,0.025712973861329,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0496046546472252,0.001314460570551,0.0264987344413363,0.025712973861329,0.02702743443188,6.0,15.0,9.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
8,D#4,0.0289270955939951,Cdim,Cdim,8,D#4,0.0289270955939951,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0555034411883057,0.0016509558697763,0.0297451083109448,0.0289270955939951,0.0305780514637714,7.0,14.0,10.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
10,D#4,0.0353553390593273,Cdim,Cdim,10,D#4,0.0353553390593273,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,14.0,12.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
10,D#4,0.0353553390593273,Cdim,Cdim,10,D#4,0.0353553390593273,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,15.0,12.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
10,D#4,0.0353553390593273,Cdim,Cdim,10,D#4,0.0353553390593273,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,15.0,12.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
10,D#4,0.0353553390593273,Cdim,Cdim,10,D#4,0.0353553390593273,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,14.0,12.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
10,D#4,0.0353553390593273,Cdim,Cdim,10,D#4,0.0353553390593273,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,15.0,12.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
10,D#4,0.0353553390593273,Cdim,Cdim,10,D#4,0.0353553390593273,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,14.0,12.0,Smallest_ratio_and_choose_top_3_ratio,Method I
10,D#4,0.0353553390593273,Cdim,Cdim,10,D#4,0.0353553390593273,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0273148790003653,0.0009550311625845,0.0349637705725047,0.0344003078967428,0.0353553390593273,8.0,15.0,12.0,Smallest_ratio_and_choose_top_3_ratio,Method I
11,D#4,0.0385694607919935,Cdim,Cdim,11,D#4,0.0385694607919935,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,14.0,13.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
11,D#4,0.0385694607919935,Cdim,Cdim,11,D#4,0.0385694607919935,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,15.0,13.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
11,D#4,0.0385694607919935,Cdim,Cdim,11,D#4,0.0385694607919935,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,14.0,13.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
11,D#4,0.0385694607919935,Cdim,Cdim,11,D#4,0.0385694607919935,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,15.0,13.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
11,D#4,0.0385694607919935,Cdim,Cdim,11,D#4,0.0385694607919935,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,14.0,13.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
11,D#4,0.0385694607919935,Cdim,Cdim,11,D#4,0.0385694607919935,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,15.0,13.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
11,D#4,0.0385694607919935,Cdim,Cdim,11,D#4,0.0385694607919935,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,14.0,13.0,Smallest_ratio_and_choose_top_3_ratio,Method I
11,D#4,0.0385694607919935,Cdim,Cdim,11,D#4,0.0385694607919935,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0191324214560082,0.0007310525873614,0.0382101444421132,0.037838408204632,0.0385694607919935,9.0,15.0,13.0,Smallest_ratio_and_choose_top_3_ratio,Method I
0,F#4,0.002702743443188,Cdim,Cdim,0,F#4,0.002702743443188,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,14.0,0.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
0,F#4,0.002702743443188,Cdim,Cdim,0,F#4,0.002702743443188,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,15.0,0.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
0,F#4,0.002702743443188,Cdim,Cdim,0,F#4,0.002702743443188,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,F#4,0.002702743443188,Cdim,Cdim,0,F#4,0.002702743443188,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,F#4,0.002702743443188,Cdim,Cdim,0,F#4,0.002702743443188,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,F#4,0.002702743443188,Cdim,Cdim,0,F#4,0.002702743443188,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,F#4,0.002702743443188,Cdim,Cdim,0,F#4,0.002702743443188,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
0,F#4,0.002702743443188,Cdim,Cdim,0,F#4,0.002702743443188,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3448502959760546,0.0011195129897834,0.0032463738696085,0.002702743443188,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,F#4,0.005405486886376,Cdim,Cdim,1,F#4,0.005405486886376,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.528385047872361,0.0021913651537098,0.0041472883506711,0.0032141217326661,0.005405486886376,0.0,14.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
1,F#4,0.005405486886376,Cdim,Cdim,1,F#4,0.005405486886376,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3448502959760546,0.0022390259795668,0.006492747739217,0.005405486886376,0.0076445128659428,1.0,14.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
1,F#4,0.005405486886376,Cdim,Cdim,1,F#4,0.005405486886376,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.528385047872361,0.0021913651537098,0.0041472883506711,0.0032141217326661,0.005405486886376,0.0,15.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
1,F#4,0.005405486886376,Cdim,Cdim,1,F#4,0.005405486886376,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3448502959760546,0.0022390259795668,0.006492747739217,0.005405486886376,0.0076445128659428,1.0,15.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
1,F#4,0.005405486886376,Cdim,Cdim,1,F#4,0.005405486886376,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.528385047872361,0.0021913651537098,0.0041472883506711,0.0032141217326661,0.005405486886376,0.0,14.0,1.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
1,F#4,0.005405486886376,Cdim,Cdim,1,F#4,0.005405486886376,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.528385047872361,0.0021913651537098,0.0041472883506711,0.0032141217326661,0.005405486886376,0.0,15.0,1.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
