,case,note_names,periods_considered,tension_score,chord_label,normalized_tension_score,threshold_exponent_applied
239,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",11,71879.17161951293,M7,0.25465356515784854,10**-6
240,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",12,71879.17161951293,M7,0.2305058838668055,10**-6
241,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",13,91316.46544618926,M7,0.14538918252927083,10**-6
242,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",14,91316.46544618926,M7,0.14538918252927083,10**-6
243,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",15,194472.47737509073,M7,0.27032189204010626,10**-6
244,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",16,194472.47737509073,M7,0.27032189204010626,10**-6
245,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",17,289803.3579664866,M7,0.3502034127905691,10**-6
246,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",18,289803.3579664866,M7,0.30164571051369743,10**-6
247,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",19,289803.3579664866,M7,0.126666814807417,10**-6
248,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",20,289803.3579664866,M7,0.126666814807417,10**-6
249,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",21,289803.3579664866,M7,0.126666814807417,10**-6
250,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",22,289803.3579664866,M7,0.126666814807417,10**-6
251,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",23,289803.3579664866,M7,0.126666814807417,10**-6
252,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",24,289803.3579664866,M7,0.126666814807417,10**-6
253,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",25,289803.3579664866,M7,0.126666814807417,10**-6
254,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",26,289803.3579664866,M7,0.126666814807417,10**-6
255,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",27,289803.3579664866,M7,0.07075524469553099,10**-6
256,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",28,289803.3579664866,M7,0.07075524469553099,10**-6
257,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",29,289803.3579664866,M7,0.07075524469553099,10**-6
258,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",30,289803.3579664866,M7,0.07075524469553099,10**-6
259,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",31,289803.3579664866,M7,0.07075524469553099,10**-6
260,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F#3",32,1993552.4208987914,M7,0.48672413716605023,10**-6
261,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",4,11553.109732207775,m7,0.2023952518623577,10**-6
262,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",5,20183.875195423312,m7,0.3535948847042967,10**-6
263,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",6,20183.875195423312,m7,0.3535948847042967,10**-6
264,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",7,39168.30449588943,m7,0.6386330285985217,10**-6
265,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",8,39168.30449588943,m7,0.44907180200637176,10**-6
266,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",9,69509.96175606662,m7,0.7969444729594236,10**-6
267,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",10,69509.96175606662,m7,0.24625992726887272,10**-6
268,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",11,69509.96175606662,m7,0.24625992726887272,10**-6
269,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",12,69509.96175606662,m7,0.22290817786470418,10**-6
270,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",13,69509.96175606662,m7,0.11067003598940917,10**-6
271,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",14,69509.96175606662,m7,0.11067003598940917,10**-6
272,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",15,69509.96175606662,m7,0.09662068705636856,10**-6
273,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",16,571660.3803995175,m7,0.7946230629638594,10**-6
274,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",17,571660.3803995175,m7,0.6908043356634161,10**-6
275,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",18,571660.3803995175,m7,0.5950203711514073,10**-6
276,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",19,571660.3803995175,m7,0.24986045725935624,10**-6
277,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",20,571660.3803995175,m7,0.24986045725935624,10**-6
278,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",21,571660.3803995175,m7,0.24986045725935624,10**-6
279,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",22,571660.3803995175,m7,0.24986045725935624,10**-6
280,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",23,571660.3803995175,m7,0.24986045725935624,10**-6
281,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",24,571660.3803995175,m7,0.24986045725935624,10**-6
282,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",25,1639477.1038428524,m7,0.7165801809566266,10**-6
283,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",26,1639477.1038428524,m7,0.7165801809566266,10**-6
284,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",27,1639477.1038428524,m7,0.40027694802810443,10**-6
285,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",28,1639477.1038428524,m7,0.40027694802810443,10**-6
286,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",29,1639477.1038428524,m7,0.40027694802810443,10**-6
287,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",30,1639477.1038428524,m7,0.40027694802810443,10**-6
288,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",31,1639477.1038428524,m7,0.40027694802810443,10**-6
289,Smallest_delta_t_and_choose_top_3_t_sub,"G2,F3",32,0.0,m7,0.0,10**-6
290,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",4,57081.92077581277,m2,1.0,10**-6
291,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",5,57081.92077581277,m2,1.0,10**-6
292,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",6,57081.92077581277,m2,1.0,10**-6
293,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",7,57081.92077581277,m2,0.9307117173556475,10**-6
294,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",8,57081.92077581277,m2,0.6544547014402773,10**-6
295,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",9,57081.92077581277,m2,0.6544547014402773,10**-6
296,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",10,57081.92077581277,m2,0.20222985746920447,10**-6
297,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",11,57081.92077581277,m2,0.20222985746920447,10**-6
298,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",12,57081.92077581277,m2,0.18305328657504708,10**-6
299,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",13,57081.92077581277,m2,0.09088277517362395,10**-6
300,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",14,57081.92077581277,m2,0.09088277517362395,10**-6
301,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",15,96240.21582016641,m2,0.13377644786556223,10**-6
302,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",16,106584.51148869852,m2,0.14815529270100133,10**-6
303,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",17,270778.36322391534,m2,0.3272132786046789,10**-6
304,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",18,326170.6939696712,m2,0.33949913976705887,10**-6
305,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",19,326170.6939696712,m2,0.14256219520217145,10**-6
306,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",20,326170.6939696712,m2,0.14256219520217145,10**-6
307,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",21,326170.6939696712,m2,0.14256219520217145,10**-6
308,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",22,326170.6939696712,m2,0.14256219520217145,10**-6
309,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",23,326170.6939696712,m2,0.14256219520217145,10**-6
310,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",24,326170.6939696712,m2,0.14256219520217145,10**-6
311,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",25,326170.6939696712,m2,0.14256219520217145,10**-6
312,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",26,326170.6939696712,m2,0.14256219520217145,10**-6
313,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",27,326170.6939696712,m2,0.07963429901665962,10**-6
314,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",28,326170.6939696712,m2,0.07963429901665962,10**-6
315,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",29,326170.6939696712,m2,0.07963429901665962,10**-6
316,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",30,326170.6939696712,m2,0.07963429901665962,10**-6
317,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",31,326170.6939696712,m2,0.07963429901665962,10**-6
318,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G#2",32,326170.6939696712,m2,0.07963429901665962,10**-6
319,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",4,0.0,U,0.0,10**-6
320,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",5,0.0,U,0.0,10**-6
321,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",6,0.0,U,0.0,10**-6
322,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",7,0.0,U,0.0,10**-6
323,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",8,0.0,U,0.0,10**-6
324,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",9,0.0,U,0.0,10**-6
325,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",10,0.0,U,0.0,10**-6
326,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",11,0.0,U,0.0,10**-6
327,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",12,0.0,U,0.0,10**-6
328,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",13,0.0,U,0.0,10**-6
329,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",14,0.0,U,0.0,10**-6
330,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",15,0.0,U,0.0,10**-6
331,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",16,0.0,U,0.0,10**-6
332,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",17,0.0,U,0.0,10**-6
333,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",18,0.0,U,0.0,10**-6
334,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",19,0.0,U,0.0,10**-6
335,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",20,0.0,U,0.0,10**-6
336,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",21,0.0,U,0.0,10**-6
337,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",22,0.0,U,0.0,10**-6
338,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",23,0.0,U,0.0,10**-6
339,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",24,0.0,U,0.0,10**-6
340,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",25,0.0,U,0.0,10**-6
341,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",26,0.0,U,0.0,10**-6
342,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",27,0.0,U,0.0,10**-6
343,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",28,0.0,U,0.0,10**-6
344,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",29,0.0,U,0.0,10**-6
345,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",30,0.0,U,0.0,10**-6
346,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",31,0.0,U,0.0,10**-6
347,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G2",32,0.0,U,0.0,10**-6
348,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",4,7478.394594340761,8v,0.1310116144078594,10**-6
349,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",5,11501.53109425879,8v,0.2014916621224196,10**-6
350,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",6,0.0,8v,0.0,10**-6
351,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",7,0.0,8v,0.0,10**-6
352,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",8,0.0,8v,0.0,10**-6
353,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",9,0.0,8v,0.0,10**-6
354,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",10,0.0,8v,0.0,10**-6
355,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",11,0.0,8v,0.0,10**-6
356,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",12,0.0,8v,0.0,10**-6
357,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",13,0.0,8v,0.0,10**-6
358,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",14,0.0,8v,0.0,10**-6
359,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",15,0.0,8v,0.0,10**-6
360,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",16,0.0,8v,0.0,10**-6
361,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",17,0.0,8v,0.0,10**-6
362,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",18,0.0,8v,0.0,10**-6
363,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",19,0.0,8v,0.0,10**-6
364,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",20,0.0,8v,0.0,10**-6
365,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",21,0.0,8v,0.0,10**-6
366,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",22,0.0,8v,0.0,10**-6
367,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",23,0.0,8v,0.0,10**-6
368,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",24,0.0,8v,0.0,10**-6
369,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",25,0.0,8v,0.0,10**-6
370,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",26,0.0,8v,0.0,10**-6
371,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",27,0.0,8v,0.0,10**-6
372,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",28,0.0,8v,0.0,10**-6
373,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",29,0.0,8v,0.0,10**-6
374,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",30,0.0,8v,0.0,10**-6
375,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",31,0.0,8v,0.0,10**-6
376,Smallest_delta_t_and_choose_top_3_t_sub,"G2,G3",32,0.0,8v,0.0,10**-6
377,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",4,5468.311417012177,m3,0.0957976070652699,10**-6
378,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",5,6744.485471232902,m3,0.11815449409492772,10**-6
379,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",6,9019.475174336858,m3,0.1580093145386703,10**-6
380,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",7,12069.785353347443,m3,0.2114467276031425,10**-6
381,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",8,29206.89880913706,m3,0.5116663632228867,10**-6
382,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",9,29206.89880913706,m3,0.5116663632228867,10**-6
383,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",10,29206.89880913706,m3,0.5116663632228867,10**-6
384,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",11,29206.89880913706,m3,0.3936585324771191,10**-6
385,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",12,29206.89880913706,m3,0.33486245698006684,10**-6
386,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",13,36907.935310288514,m3,0.4231562543092789,10**-6
387,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",14,36907.935310288514,m3,0.4231562543092789,10**-6
388,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",15,36907.935310288514,m3,0.13075745167364666,10**-6
389,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",16,36907.935310288514,m3,0.13075745167364666,10**-6
390,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",17,36907.935310288514,m3,0.11835829571646618,10**-6
391,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",18,306954.0623337731,m3,0.9843563281347724,10**-6
392,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",19,306954.0623337731,m3,0.5581894076177439,10**-6
393,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",20,306954.0623337731,m3,0.42667427298424704,10**-6
394,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",21,306954.0623337731,m3,0.42667427298424704,10**-6
395,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",22,306954.0623337731,m3,0.42667427298424704,10**-6
396,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",23,306954.0623337731,m3,0.42667427298424704,10**-6
397,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",24,306954.0623337731,m3,0.42667427298424704,10**-6
398,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",25,628082.9416439205,m3,0.8730519168315347,10**-6
399,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",26,628082.9416439205,m3,0.8730519168315347,10**-6
400,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",27,628082.9416439205,m3,0.6537485504761573,10**-6
401,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",28,628082.9416439205,m3,0.2745215452683207,10**-6
402,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",29,628082.9416439205,m3,0.2745215452683207,10**-6
403,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",30,628082.9416439205,m3,0.2745215452683207,10**-6
404,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",31,1191419.8588147636,m3,0.5207439957677112,10**-6
405,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A#2",32,1191419.8588147636,m3,0.5207439957677112,10**-6
406,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",4,14714.100833915065,M2,0.25777164878007836,10**-6
407,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",5,14714.100833915065,M2,0.25777164878007836,10**-6
408,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",6,14714.100833915065,M2,0.25777164878007836,10**-6
409,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",7,14714.100833915065,M2,0.25777164878007836,10**-6
410,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",8,14714.100833915065,M2,0.25777164878007836,10**-6
411,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",9,23751.309406287153,M2,0.41609162907410885,10**-6
412,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",10,27801.698376339977,M2,0.48704910413807145,10**-6
413,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",11,74193.4859771766,M2,1.0,10**-6
414,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",12,74193.4859771766,M2,0.8506419380088764,10**-6
415,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",13,74193.4859771766,M2,0.8506419380088764,10**-6
416,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",14,74193.4859771766,M2,0.8506419380088764,10**-6
417,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",15,74193.4859771766,M2,0.2628527192214864,10**-6
418,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",16,74193.4859771766,M2,0.2628527192214864,10**-6
419,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",17,74193.4859771766,M2,0.2379275480921913,10**-6
420,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",18,74193.4859771766,M2,0.2379275480921913,10**-6
421,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",19,81575.67365390141,M2,0.14834362056227332,10**-6
422,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",20,81575.67365390141,M2,0.11339234602352732,10**-6
423,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",21,81575.67365390141,M2,0.11339234602352732,10**-6
424,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",22,81575.67365390141,M2,0.11339234602352732,10**-6
425,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",23,81575.67365390141,M2,0.11339234602352732,10**-6
426,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",24,81575.67365390141,M2,0.11339234602352732,10**-6
427,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",25,81575.67365390141,M2,0.11339234602352732,10**-6
428,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",26,81575.67365390141,M2,0.11339234602352732,10**-6
429,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",27,960740.8554656935,M2,1.0,10**-6
430,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",28,2287918.571309311,M2,1.0,10**-6
431,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",29,2287918.571309311,M2,1.0,10**-6
432,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",30,2287918.571309311,M2,1.0,10**-6
433,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",31,2287918.571309311,M2,1.0,10**-6
434,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,A2",32,2287918.571309311,M2,1.0,10**-6
435,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",4,2755.390656568484,M3,0.04827081182832273,10**-6
436,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",5,5400.6616410869865,M3,0.09461247217482213,10**-6
437,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",6,9054.331486484682,M3,0.15861995117587668,10**-6
438,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",7,9054.331486484682,M3,0.15861995117587668,10**-6
439,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",8,19390.722132695097,M3,0.33969988867143197,10**-6
440,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",9,19390.722132695097,M3,0.33969988867143197,10**-6
441,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",10,19390.722132695097,M3,0.33969988867143197,10**-6
442,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",11,19390.722132695097,M3,0.26135343119826004,10**-6
443,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",12,19390.722132695097,M3,0.22231818921975746,10**-6
444,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",13,19390.722132695097,M3,0.22231818921975746,10**-6
445,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",14,81310.22584452547,M3,0.9322366671597474,10**-6
446,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",15,282262.5772977425,M3,1.0,10**-6
447,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",16,282262.5772977425,M3,1.0,10**-6
448,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",17,282262.5772977425,M3,0.9051743835745046,10**-6
449,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",18,282262.5772977425,M3,0.9051743835745046,10**-6
450,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",19,549910.2242799627,M3,1.0,10**-6
451,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",20,549910.2242799627,M3,0.7643897701413203,10**-6
452,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",21,549910.2242799627,M3,0.7643897701413203,10**-6
453,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",22,549910.2242799627,M3,0.7643897701413203,10**-6
454,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",23,549910.2242799627,M3,0.7643897701413203,10**-6
455,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,B2",24,694712.7655767833,M3,0.9656691360645205,10**-6
